1580293800284,SmartMirror-Object-Detection,DETECTED_OBJECTS,"{""DETECTED_OBJECTS"":[{""TrackID"":4,""name"":""refrigerator"",""w_h"":[0.93269,0.6851],""center"":[0.5,0.40741]}]}"
1580293800359,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580293800558,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580293800586,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580293800618,SmartMirror-Object-Detection,DETECTED_OBJECTS,"{""DETECTED_OBJECTS"":[{""TrackID"":4,""name"":""refrigerator"",""w_h"":[0.93269,0.6851],""center"":[0.5,0.4037]}]}"
1580293800905,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580293800950,SmartMirror-Object-Detection,DETECTED_OBJECTS,"{""DETECTED_OBJECTS"":[{""TrackID"":4,""name"":""refrigerator"",""w_h"":[0.93269,0.68269],""center"":[0.50208,0.4037]}]}"
1580293801285,SmartMirror-Object-Detection,DETECTED_OBJECTS,"{""DETECTED_OBJECTS"":[{""TrackID"":4,""name"":""refrigerator"",""w_h"":[0.93269,0.6851],""center"":[0.50208,0.40741]}]}"
1580293801451,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580293801559,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580293801906,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580293801925,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580293802286,SmartMirror-Object-Detection,DETECTED_OBJECTS,"{""DETECTED_OBJECTS"":[{""TrackID"":4,""name"":""refrigerator"",""w_h"":[0.93269,0.6851],""center"":[0.5,0.40741]}]}"
1580293802553,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580293802560,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580293802619,SmartMirror-Object-Detection,DETECTED_OBJECTS,"{""DETECTED_OBJECTS"":[{""TrackID"":4,""name"":""refrigerator"",""w_h"":[0.93269,0.6851],""center"":[0.50208,0.40741]}]}"
1580293802790,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,10
1580293802907,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580293802953,SmartMirror-Object-Detection,DETECTED_OBJECTS,"{""DETECTED_OBJECTS"":[{""TrackID"":4,""name"":""refrigerator"",""w_h"":[0.93029,0.6851],""center"":[0.5,0.40741]}]}"
1580293803255,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580293803287,SmartMirror-Object-Detection,DETECTED_OBJECTS,"{""DETECTED_OBJECTS"":[{""TrackID"":4,""name"":""refrigerator"",""w_h"":[0.92788,0.6851],""center"":[0.50208,0.40741]}]}"
1580293803561,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580293803620,SmartMirror-Object-Detection,DETECTED_OBJECTS,"{""DETECTED_OBJECTS"":[{""TrackID"":4,""name"":""refrigerator"",""w_h"":[0.92788,0.68269],""center"":[0.50208,0.4037]}]}"
1580293803670,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580293803908,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580293803953,SmartMirror-Object-Detection,DETECTED_OBJECTS,"{""DETECTED_OBJECTS"":[{""TrackID"":4,""name"":""refrigerator"",""w_h"":[0.92548,0.68269],""center"":[0.5,0.4037]}]}"
1580293804562,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580293804590,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
