1580395200081,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395200281,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395201076,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395201080,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395201110,smartmirror-ai-art-mirror,AI_ART_FPS,9.71
1580395201282,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395202045,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,9.91
1580395202082,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395202211,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395202283,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395202410,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395203083,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395203284,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395203313,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395203746,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395204085,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395204286,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395204414,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395205080,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395205084,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395205152,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,9.98
1580395205286,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395205515,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395206086,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395206287,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395206414,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395206616,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395207087,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395207288,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395207717,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395207750,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395208088,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395208255,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,9.99
1580395208294,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395208818,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395209084,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395209089,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395209290,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395209919,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395210090,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395210295,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395210419,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395211020,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395211091,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395211293,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395211358,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,9.99
1580395211753,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395212092,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395212153,smartmirror-ai-art-mirror,AI_ART_FPS,9.73
1580395212293,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395213089,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395213094,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395213254,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395213294,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395214094,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395214295,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395214355,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395214423,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395214494,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,9.89
1580395215095,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395215296,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395215456,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395215758,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395216096,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395216297,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395216557,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395217093,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395217096,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395217298,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395217594,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,10
1580395217658,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395218098,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395218298,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395218438,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395218760,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395219098,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395219299,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395219762,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395219861,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395220099,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395220301,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395220696,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,9.99
1580395220962,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395221096,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395221100,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395221301,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395222063,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395222101,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395222302,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395222431,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395223102,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395223199,smartmirror-ai-art-mirror,AI_ART_FPS,9.69
1580395223303,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395223766,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395223839,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,9.86
1580395224103,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395224301,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395224304,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395225100,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395225107,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395225305,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395225401,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395226105,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395226306,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395226436,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395226503,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395226940,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,10
1580395227106,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395227307,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395227604,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395227770,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395228107,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395228308,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395228705,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395229104,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395229108,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395229309,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395229806,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395230047,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,9.98
1580395230109,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395230310,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395230439,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395230908,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395231110,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395231311,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395231773,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395232009,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395232111,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395232312,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395233108,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395233109,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395233111,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395233150,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,9.99
1580395233313,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395234112,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395234248,smartmirror-ai-art-mirror,AI_ART_FPS,9.68
1580395234313,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395234443,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395235115,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395235314,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395235348,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395235778,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395236114,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395236284,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,9.89
1580395236315,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395236450,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395237112,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395237114,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395237316,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395237551,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395238115,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395238317,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395238446,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395238652,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395239116,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395239318,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395239391,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,9.98
1580395239754,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395239781,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395240117,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395240319,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395240854,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395241116,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395241117,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395241320,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395241956,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395242119,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395242321,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395242450,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395242494,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,9.99
1580395243057,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395243120,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395243322,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395243785,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395244121,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395244158,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395244323,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395245119,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395245121,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395245294,smartmirror-ai-art-mirror,AI_ART_FPS,9.69
1580395245324,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395245632,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,9.88
1580395246123,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395246325,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395246396,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395246454,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395247124,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395247326,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395247497,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395247789,SmartMirror-Object-Detection,OBJECT_DET_FPS,3
1580395248125,SmartMirror-Facerecognition,FACE_DET_FPS,0
1580395248327,SmartMirror-Gesture-Recognition,GESTURE_DET_FPS,0
1580395248598,smartmirror-ai-art-mirror,AI_ART_FPS,10
1580395248735,SmartMirror-Center-Display,CENTER_DISPLAY_FPS,9.99
